date,sentiment_compound_mean,sentiment_positive_mean,sentiment_negative_mean,sentiment_neutral_mean,sentiment_compound_std,sentiment_compound_min,sentiment_compound_max,news_count,sentiment_momentum,sentiment_ma5,sentiment_ma10
2020-02-04,0.007548679468179312,0.013313616143986703,0.0066568080719933516,0.5,0.012164240390705868,-0.01770582037552626,0.014980414164082134,10,0.007725800271730421,0.0013593384565289135,-0.0006492543072102785
2020-02-05,0.055809373257145925,0.011161874651429185,0.005580937325714593,0.5,0.012800286245631743,-0.01770582037552626,0.014980414164082134,10,-0.003729818266228424,0.0037828324742733344,0.00044689767546328695
2020-02-06,0.049261138231202484,0.009852227646240497,0.004926113823120248,0.5,0.0127981489720822,-0.01770582037552626,0.014980414164082134,10,-0.007924923021068064,0.003821095291109389,0.0006653673018940154
2020-02-07,0.01529235850318204,0.0066590408157898295,0.0033295204078949148,0.5,0.007850545712055118,-0.005400853672730133,0.014980414164082134,10,-0.008726526549515778,0.006282088631668614,0.0010294980320417423
2020-02-10,0.008752028348243401,0.005350974784802102,0.002675487392401051,0.5,0.007852834163358743,-0.005400853672730133,0.014980414164082134,10,0.01272725147762066,0.006296445414176377,0.0033352089784490337
2020-02-11,0.006023361142325859,0.004805241343618594,0.002402620671809297,0.5,0.0062680733856077114,-0.005400853672730133,0.01125059589785371,10,-0.005637925251655407,0.003638057092006974,0.002498697774267944
2020-02-12,0.025795861373872166,0.005159172274774433,0.0025795861373872167,0.5,0.00506452470572768,-0.005400853672730133,0.007326397804890528,10,0.004774173912962532,0.0026804672056757626,0.0032316498399745488
2020-02-13,0.010867788804383993,0.0032605215854117167,0.0016302607927058583,0.5,0.005381744598104471,-0.005400853672730133,0.007326397804890528,10,-0.00809309220300003,0.0016892434829581583,0.0027551693870337735
2020-02-14,0.011126223416381881,0.003312208507811295,0.0016561042539056474,0.5,0.0037118323902222143,-0.0016304457368023773,0.007326397804890528,10,0.0034739790572362317,0.0031381208815909555,0.0047101047566297845
2020-02-18,-0.00451142508876438,0.0021313072313754455,0.0010656536156877228,0.5,0.0036493756414743227,-0.002919942636890105,0.006462646466197652,10,-0.004763475957323959,0.0010888527932348291,0.0036926491037056032
2020-02-19,0.0060489609411804954,0.0031564206128295025,0.0015782103064147512,0.5,0.004005421184237134,-0.002919942636890105,0.006462646466197652,10,0.007625728518054653,0.0016923154588207145,0.0026651862754138445
2020-02-20,-0.003382794198922845,0.003813749427227601,0.0019068747136138005,0.5,0.0035575850713884033,-0.00381551976362815,0.004705785881164548,10,-0.008521305644792698,-0.00036331778714444597,0.0011585747092656585
2020-02-21,-0.01604639484931077,0.006346469557305186,0.003173234778652593,0.5,0.005838270415283628,-0.01051810302712286,0.004705785881164548,10,-0.00670258326349471,-0.0021408492452085425,-0.0002258028811251922
2020-02-24,-0.07974541576995695,0.01594908315399139,0.007974541576995694,0.5,0.014617555474716307,-0.03351362667122315,0.004705785881164548,10,-0.02299552364410029,-0.009212281243539944,-0.0030370801809744942
2020-02-25,-0.12385287543900356,0.02477057508780071,0.012385287543900355,0.5,0.016652569430657745,-0.03351362667122315,0.004705785881164548,10,0.003233631106167034,-0.014684291829173145,-0.006797719517969159
2020-02-26,-0.11262027140266881,0.02252405428053376,0.01126202714026688,0.5,0.014472351325279208,-0.03351362667122315,-0.0037785406053220116,10,0.026501454959734105,-0.01638115712647046,-0.007344420833824872
2020-02-27,-0.13036963125742873,0.026073926251485746,0.013036963125742873,0.5,0.01677913208578938,-0.04416324258407911,-0.0037785406053220116,10,-0.0403847019787571,-0.02445070169056065,-0.012407009738852549
2020-02-28,-0.09363353938960503,0.018726707877921005,0.009363353938960503,0.5,0.017276002014235924,-0.04416324258407911,-0.0037785406053220116,10,0.03592490213971722,-0.023994749174008456,-0.013067799209608499
2020-03-02,-0.010603923370551643,0.032813604011517006,0.016406802005758503,0.5,0.034432029725337654,-0.04416324258407911,0.046039229006110016,10,0.05427756945047191,-0.008084178038541823,-0.008648229641040884
2020-03-03,0.016154987401120386,0.0274618218571826,0.0137309109285913,0.5,0.03409402459011593,-0.04416324258407911,0.046039229006110016,10,-0.07414712512718591,-0.007649758149745778,-0.011167024989459462
2020-03-04,0.10022320609920884,0.03878323863389236,0.01939161931694618,0.5,0.04091768422821545,-0.04416324258407911,0.046039229006110016,10,0.07031048689556707,0.00154646812621686,-0.007417344500126799
2020-03-05,-0.03304563732245543,0.03474418798081854,0.01737209399040927,0.5,0.03822529031794739,-0.033922077046888544,0.046039229006110016,10,-0.07612466782137972,0.0035947012336549735,-0.010428000228452838
2020-03-06,-0.01462223045461249,0.03105950660724995,0.015529753303624974,0.5,0.03910080084241022,-0.033922077046888544,0.046039229006110016,10,0.016868225046518415,0.0018315989224533258,-0.011081575125777565
2020-03-09,-0.21157604420784942,0.04231520884156988,0.02115760442078494,0.5,0.042535226699846815,-0.07596969747745097,0.04220259077449118,10,-0.05891584547708084,-0.022570186374258873,-0.015327182206400346
2020-03-10,-0.0727120719937661,0.047473285253127516,0.023736642626563758,0.5,0.0528774800826304,-0.07596969747745097,0.04939630628156144,10,0.1253660037590124,-0.007069345893731404,-0.007359552021738591
2020-03-11,-0.12573639387860583,0.058078149630095464,0.029039074815047732,0.5,0.047023307618134065,-0.07596969747745097,0.04939630628156144,10,-0.09826475141283542,-0.025283553074884436,-0.011868542474333787
2020-03-12,-0.15764136638008186,0.06445914413039067,0.03222957206519533,0.5,0.05678334008061119,-0.09511268097833658,0.04939630628156144,10,-0.04624423584706261,-0.03752167386117404,-0.016963486313759536
2020-03-13,-0.08518312729982028,0.07895079194644299,0.03947539597322149,0.5,0.0822558022810884,-0.09511268097833658,0.09287124972971839,10,0.18798393070805497,-0.01553665351515634,-0.006852527296351507
2020-03-16,-0.20346997275425438,0.1026081610373298,0.0513040805186649,0.5,0.09206830097009193,-0.11984055240393443,0.09287124972971839,10,-0.21271180213365282,-0.02431082450045303,-0.02344050543735595
2020-03-17,0.054975911783013795,0.09088888395922572,0.04544444197961286,0.5,0.09427612944673132,-0.11984055240393443,0.09287124972971839,10,0.17979540214795875,-0.022199115807960457,-0.01463423085084593
2020-03-18,-0.18619410898177996,0.07720872162570554,0.03860436081285277,0.5,0.0944946832385616,-0.11984055240393443,0.09287124972971839,10,-0.1117856124731822,-0.022791579327537236,-0.024037566201210836
2020-03-19,0.02138649175908669,0.03883114017125592,0.01941557008562796,0.5,0.08551319956221064,-0.11984055240393443,0.09287124972971839,10,0.056538570769743446,-0.002827481523752806,-0.020174577692463426
2020-03-20,-0.1508041116617237,0.03329936102606845,0.016649680513034226,0.5,0.06712462932555696,-0.11984055240393443,0.05995484974402432,10,-0.04806732034904748,-0.030073633931388864,-0.0228051437232726
2020-03-23,-0.11324262014946795,0.025787062723617304,0.012893531361808652,0.5,0.04562244900742274,-0.051830762729157875,0.05995484974402432,10,0.01406564448665748,-0.011964297014962866,-0.01813756075770795
2020-03-24,0.035290599386682,0.055493706630847295,0.027746853315423647,0.5,0.059404857236251454,-0.051830762729157875,0.09382773976227554,10,0.12312160758407997,-0.005189719011312622,-0.013694417409636539
2020-03-25,0.12678147231448852,0.04488553967743399,0.022442769838716996,0.5,0.05342526002620871,-0.04335951230846191,0.09382773976227554,10,-0.08229272831405354,0.007483435824163354,-0.007654071751686942
2020-03-26,0.2796281908572906,0.055925638171458125,0.027962819085729063,0.5,0.058653025624802596,-0.04335951230846191,0.09382773976227554,10,0.050879151855654836,0.019024706876821607,0.0080986126765344
2020-03-27,0.06710303698307718,0.03587884243811712,0.01793942121905856,0.5,0.05618889999789716,-0.033687352562252526,0.09382773976227554,10,-0.09610151586612936,0.020959138826063484,-0.004557247552662691
2020-03-30,0.1037380337088741,0.0432058417832765,0.02160292089163825,0.5,0.048662264944282545,-0.033687352562252526,0.09382773976227554,10,0.06720336204595267,0.0335211142871644,0.010778408636100767
2020-03-31,-0.026973441655179974,0.02773869465350276,0.01386934732675138,0.5,0.038326852748490264,-0.033687352562252526,0.062414163303876835,10,-0.049528731398255754,0.01155302195179817,0.0031816514702427746
2020-04-01,-0.044398571270868145,0.031223720576640395,0.015611860288320198,0.5,0.04571044230388885,-0.04414243033166543,0.062414163303876835,10,-0.028129708417109822,0.00041753359582068493,0.003950484709992019
2020-04-02,-0.062209675018915875,0.02766149982703085,0.013830749913515425,0.5,0.03428955345749972,-0.04414243033166543,0.03351600948370015,10,0.06697177756653694,-0.00749942961798038,0.005762638629420613
2020-04-03,-0.06075034703623898,0.02736963423049547,0.013684817115247735,0.5,0.031649639817009884,-0.04414243033166543,0.03351600948370015,10,-0.03796647235982098,-0.0037893841305197684,0.008584877347771858
2020-04-06,0.13003923460445432,0.036099263670857175,0.018049631835428587,0.5,0.044265990310613436,-0.04414243033166543,0.07033131865275055,10,0.08546844377770002,0.003573677703290312,0.018547395995227357
2020-04-07,0.08931856790561651,0.029023832187377068,0.014511916093688534,0.5,0.0431264285803436,-0.04414243033166543,0.07033131865275055,10,-0.07193437143718173,0.0064556115293151976,0.009004316740556684
2020-04-08,0.17130786457991615,0.03533027477227069,0.017665137386135343,0.5,0.033234721694196764,-0.015137125124949469,0.07033131865275055,10,0.03565950566406151,0.02209538817157435,0.011256460883697517
2020-04-09,0.0782346837476261,0.016715638605812672,0.008357819302906336,0.5,0.03339764944995124,-0.015137125124949469,0.07033131865275055,10,-0.019569042726253816,0.02042700075527535,0.006463785568647485
2020-04-13,0.06406533701733237,0.01954950795187142,0.00977475397593571,0.5,0.03210888554909034,-0.010104660822607414,0.07033131865275055,10,-0.024592070975983926,0.02143349361574376,0.008822054742611996
2020-04-14,0.05825889746170858,0.018388220040746656,0.009194110020373328,0.5,0.019366831079130578,-0.010104660822607414,0.03405645287963033,10,0.04067724996886346,0.013481747714444858,0.008527712708867586
2020-04-15,-0.002604183676278571,0.020902562832759746,0.010451281416379873,0.5,0.024750783483776764,-0.022030438529415775,0.03405645287963033,10,-0.05260302767567182,0.00939627056544794,0.007925941047381568
2020-04-16,0.023931400131674642,0.019473239045945445,0.009736619522972723,0.5,0.02058881427969183,-0.022030438529415775,0.030572589146256046,10,0.02784712799158029,0.0037483178819547767,0.012921853026764563
2020-04-17,0.017633076301620254,0.01821357427993457,0.009106787139967284,0.5,0.022809347563355214,-0.022030438529415775,0.030572589146256046,10,0.020976905386058897,0.006209554820924157,0.013318277788099752
2020-04-20,0.024548727127288728,0.016830444114800874,0.008415222057400437,0.5,0.024408883727559845,-0.022030438529415775,0.030572589146256046,10,-0.0446746428822381,0.0046542773786427015,0.013043885497193231
2020-04-21,-0.03627041479975779,0.025116479525433832,0.012558239762716916,0.5,0.023501651583664865,-0.030674795694063395,0.026793594848223412,10,-0.012793747660048704,-0.007595199589421187,0.002943274062511836
2020-04-22,-0.04270932670705718,0.023828697143973954,0.011914348571986977,0.5,0.025141821018603374,-0.030674795694063395,0.026793594848223412,10,0.05360504339790717,0.0013969376572307234,0.005396604111339331
2020-04-23,-0.013806616849937892,0.018048155172550095,0.009024077586275048,0.5,0.0250228890658447,-0.030674795694063395,0.026793594848223412,10,-0.02346966982358689,0.00012571534084919732,0.0019370166114019872
2020-04-24,0.06051480481441014,0.01246257570937744,0.00623128785468872,0.5,0.022082101999256407,-0.030674795694063395,0.022930247703843776,10,0.014457479424288544,-0.0024493921678863995,0.0018800813265188788
2020-04-27,0.04682117498266987,0.009723849743029386,0.004861924871514693,0.5,0.02118039776275604,-0.030674795694063395,0.022930247703843776,10,0.000796012500254184,0.004069631399876461,0.0043619543892595815
2020-04-28,0.03898291068474354,0.011291502602614653,0.005645751301307326,0.5,0.011668481116742532,-0.005242380698498916,0.022930247703843776,10,-0.01995645050329853,0.009156114398989357,0.0007804574047840851
2020-04-29,0.06009267564744625,0.015513455595155193,0.007756727797577597,0.5,0.012805716278780105,-0.005242380698498916,0.026583916282167053,10,0.03182629698066597,0.009886848114654012,0.005641892885942368
2020-04-30,0.020215148799467474,0.013679581094884541,0.0068397905474422704,0.5,0.014974788347750014,-0.009212446303987654,0.026583916282167053,10,-0.035796362586154706,0.008152243277805105,0.004138979309327151
2020-05-01,-0.01781260683385466,0.02128513222154897,0.010642566110774484,0.5,0.02134580696780632,-0.028059034078492195,0.026583916282167053,10,-0.018846587774504542,-0.0002431749988024201,-0.0013462835833444099
2020-05-04,-0.055036087984172324,0.013840435991485434,0.006920217995742717,0.5,0.01998212781196947,-0.028059034078492195,0.026583916282167053,10,0.03230886167046865,-0.0023360234413670523,0.0008668039792547044
2020-05-05,-0.02461441683453062,0.013783139352088672,0.006891569676044336,0.5,0.020477554329573287,-0.028059034078492195,0.026583916282167053,10,0.00479072879382092,0.0005205639754922054,0.004838339187240781
2020-05-06,0.01051828931231254,0.006756598122720041,0.0033782990613600203,0.5,0.014395944114956294,-0.028059034078492195,0.009040556385797371,10,-0.01601996677618367,-0.0061921013590184645,0.0018473733778177736
2020-05-07,0.0226096279728751,0.009174865854832551,0.0045874329274162755,0.5,0.01618012064465168,-0.028059034078492195,0.011504630788313985,10,0.018484041178700283,-0.002048685940558137,0.0030517786686234836
2020-05-08,0.035661265061049385,0.011785193272467409,0.0058925966362337046,0.5,0.009012083988124309,-0.006979410390386298,0.016871538638701944,10,0.005366907850387959,0.0069374286028806905,0.0033471268020391354
2020-05-11,0.047515412746546026,0.009503082549309205,0.004751541274654603,0.5,0.009494170462525701,-0.006979410390386298,0.016871538638701944,10,-0.016738460417790257,0.0061140787286677375,0.0018890276436503428
2020-05-12,-0.005826167782105873,0.012501644796163594,0.006250822398081797,0.5,0.014881080785962623,-0.020500317528877154,0.016871538638701944,10,-0.02063339574978884,0.00020590394573283266,0.000363233960612519
2020-05-13,-0.06304993985365585,0.012698706784672295,0.006349353392336147,0.5,0.016765723804684142,-0.020500317528877154,0.016871538638701944,10,0.003037592924649113,-0.001890758897035516,-0.00404143012802699
2020-05-14,-0.044063699063449466,0.01649595494271357,0.008247977471356785,0.5,0.016769758956737706,-0.020500317528877154,0.016871538638701944,10,0.02898754729926356,-0.0018867205156912093,-0.001967703228124673
2020-05-15,-0.003352564431257088,0.010971303516567277,0.005485651758283638,0.5,0.013904166687277779,-0.020500317528877154,0.01152482269503552,10,-0.00759845944459725,-0.004475755593343944,0.0012308365047683733
2020-05-18,0.07825396262859088,0.015650792525718178,0.007825396262859089,0.5,0.021503552495954197,-0.020500317528877154,0.03150119163168075,10,0.027574828381242478,0.001797867088809868,0.003955972908738803
2020-05-19,0.04157192614604306,0.015303984692204065,0.007651992346102032,0.5,0.01925611840155182,-0.01746272460422804,0.03150119163168075,10,-0.041985590826173924,0.0038010507556866637,0.002003477350709748
2020-05-20,0.06277982116044616,0.019545563695084683,0.009772781847542341,0.5,0.01551948294805745,-0.010484399194493177,0.03150119163168075,10,0.027135499453573297,0.010623815728348297,0.00436652841565639
2020-05-21,-0.002678158905250287,0.01163636528710347,0.005818182643551735,0.5,0.017511314682783646,-0.010484399194493177,0.03150119163168075,10,-0.024424696666817236,0.006764131907793769,0.0024387056960512798
2020-05-22,0.018718691963052387,0.008926135997768555,0.004463067998884278,0.5,0.01758897950148365,-0.010484399194493177,0.03150119163168075,10,0.010127307734225544,0.006449601523003801,0.0009869229648299283
2020-05-26,0.011448831591385766,0.007472163923435231,0.0037360819617176153,0.5,0.011939295513111651,-0.010484399194493177,0.01665110025908012,10,0.00993547270959172,0.0026072000038836808,0.0022025335463467743
2020-05-27,0.049116987630803965,0.009823397526160793,0.0049116987630803965,0.5,0.0102468473281253,-0.007773596407737116,0.01665110025908012,10,0.0025381131798336565,0.007669539285965077,0.00573529502082587
2020-05-28,0.041680944509866855,0.009741465266022598,0.004870732633011299,0.5,0.009546485731612275,-0.007773596407737116,0.014827297215913804,10,-0.016935211761987645,0.003917736324934284,0.00727077602664129
2020-05-29,0.029219530824685647,0.007249182528986357,0.0036245912644931786,0.5,0.007017361834437378,-0.0021079145460738413,0.014827297215913804,10,0.006920250371045267,0.0064349227714759925,0.006599527339634881
2020-06-01,0.010759426820725615,0.0035571617281943504,0.0017785808640971752,0.5,0.006839750512248006,-0.0021079145460738413,0.014827297215913804,10,-0.0010611010114336406,0.006714427468885864,0.006582014495944833
2020-06-02,0.0279573390309377,0.0055914678061875405,0.0027957339030937702,0.5,0.006224216347410636,-0.0021079145460738413,0.014827297215913804,10,0.004459597966515627,0.005898757217680517,0.004252978610782099
2020-06-03,0.04268507787903701,0.008537015575807402,0.004268507787903701,0.5,0.0058101829383099095,-0.0021079145460738413,0.013648979133831007,10,0.005438146353777595,0.005663093601263958,0.006666316443614517
2020-06-04,0.030818516137950024,0.008409504714999608,0.004204752357499804,0.5,0.006242991156507774,-0.0033687022311144066,0.013648979133831007,10,-0.017017681364945414,0.0054109360642558444,0.004664336194595065
2020-06-05,0.06081987953519219,0.014409777394448042,0.007204888697224021,0.5,0.011142542684684875,-0.0033687022311144066,0.026211650818398713,10,0.02958035304951312,0.009690799062941301,0.008062860917208647
2020-06-08,0.058140880014089236,0.013873977490227452,0.006936988745113726,0.5,0.010643387759511519,-0.0033687022311144066,0.026211650818398713,10,-0.014170071397229478,0.011348867984467593,0.009031647726676728
2020-06-09,0.05075676569492722,0.015350800354059854,0.007675400177029927,0.5,0.013771917932327708,-0.007799170822611612,0.026211650818398713,10,-0.019840750243780847,0.008146867263934588,0.0070228122408075525
2020-06-10,-0.001784470789799597,0.008384613772072743,0.004192306886036372,0.5,0.014471075601226072,-0.007799170822611612,0.026211650818398713,10,0.0024860797501742304,0.00435445322268091,0.005008773411972434
2020-06-11,-0.12009386861581206,0.024018773723162412,0.012009386861581206,0.5,0.0322760693405791,-0.05894405927443824,0.026211650818398713,10,-0.05363096820200086,-0.006760618185983858,-0.0006748410608640066
2020-06-12,-0.0853271773060682,0.025772664770036775,0.012886332385018387,0.5,0.029317698164072543,-0.05894405927443824,0.013060843963234703,10,0.07200490323767295,-0.00939077955701666,0.00015000975296232123
2020-06-15,-0.0626183304498638,0.026772373426319402,0.013386186713159701,0.5,0.028676550311169818,-0.05894405927443824,0.013060843963234703,10,-0.004748626921949439,-0.010136652032993455,0.0006061079757370691
2020-06-16,0.06722576533053748,0.013445153066107496,0.006722576533053748,0.5,0.03157306107049513,-0.05894405927443824,0.01896239819380252,10,0.010650181152517257,-0.004784338229710627,0.00168126451711198
2020-06-17,0.0394571927981896,0.010291638263753936,0.005145819131876968,0.5,0.031575181624580416,-0.05894405927443824,0.01896239819380252,10,-0.022562697749976546,-0.004441779926457956,-4.3663351888523215e-05
2020-06-18,0.026593864200261108,0.007718972544168238,0.003859486272084119,0.5,0.00913605332538645,-0.0036002995561740248,0.01896239819380252,10,0.004194519438702193,0.007465875904935327,0.0003526288594757343
2020-06-19,-0.01442595747184805,0.0032813380827217222,0.0016406690413608611,0.5,0.010056885793600612,-0.005649494809462974,0.01896239819380252,10,-0.006243714691991142,0.0037238081503957908,-0.0028334857033104344
2020-06-22,0.0023997010179281166,0.004246270076560939,0.0021231350382804695,0.5,0.00988091543055767,-0.005649494809462974,0.01896239819380252,10,0.012144590347154649,0.0033603838496770733,-0.0033881340916581903
2020-06-23,0.0085883671623214,0.005484003305439596,0.002742001652719798,0.5,0.0051247025363746115,-0.005649494809462974,0.006495095537691675,10,-0.002187675968527536,0.0004293881247493969,-0.0021774750524806152
2020-06-24,-0.025087718053681263,0.012219220348640128,0.006109610174320064,0.5,0.013044472152851736,-0.025855145939064572,0.006495095537691675,10,-0.03016256550822871,-0.0040215811518287126,-0.004231680539143334
2020-06-25,-0.017647131836817653,0.01370733759201285,0.006853668796006425,0.5,0.01468222582374371,-0.025855145939064572,0.010959447267809841,10,0.03681459320687441,-0.001948535674772378,0.0027586701150814743
2020-06-26,-0.0652043395267345,0.020347166083886797,0.010173583041943398,0.5,0.017859700652708605,-0.025855145939064572,0.010959447267809841,10,-0.035186352312595814,-0.005664017721836978,-0.0009701047857205936
2020-06-29,0.0023637010935708322,0.01662401024857148,0.00831200512428574,0.5,0.019549453945858934,-0.025855145939064572,0.014685678433118632,10,0.038912583477904605,-0.004025901142751587,-0.00033275864653725673
2020-06-30,0.009781081866478785,0.018107486403153072,0.009053743201576536,0.5,0.021286009961813235,-0.025855145939064572,0.015409875731554612,10,0.0007241972984359801,-0.0018054099102734922,-0.0006880108927620476
2020-07-01,0.05852947830922939,0.011705895661845878,0.005852947830922939,0.5,0.016506976921478976,-0.024226905044785974,0.015409875731554612,10,-0.010387742910690223,0.0043700458417123,0.00017423234494179374
2020-07-02,0.041622098994638465,0.008324419798927693,0.004162209899463846,0.5,0.016111266238859445,-0.024226905044785974,0.015409875731554612,10,-0.0004808819765003136,0.003086406557023147,0.0005689354411253844
2020-07-06,0.04240851588781218,0.008481703177562435,0.004240851588781218,0.5,0.00579340897367861,0.004541250844364075,0.01588172586745884,10,0.011340475023094765,0.01110813273947211,0.0027220575088175657
2020-07-07,0.016007407806042928,0.010413836246673358,0.005206918123336679,0.5,0.010864405121057045,-0.010818532028197159,0.01588172586745884,10,-0.026700257895656,0.0060072906472089516,0.0009906947522286824
2020-07-08,0.021484426257795307,0.011509239937023833,0.005754619968511916,0.5,0.009689517684838757,-0.010818532028197159,0.01588172586745884,10,0.01864599394361266,0.004490807883981129,0.0013426989868538185
2020-07-09,-0.014391127120237934,0.008096533367657921,0.0040482666838289605,0.5,0.010667936258640777,-0.010818532028197159,0.01588172586745884,10,-0.013471068074776604,0.002357660087936031,0.0033638529648241655
2020-07-10,0.021083428382164628,0.007979089782673662,0.003989544891336831,0.5,0.011282495514280474,-0.010818532028197159,0.01588172586745884,10,0.016109807432605483,0.003542650173712092,0.0033145283653676196
2020-07-13,-0.007566576689841583,0.00849078285346457,0.004245391426732285,0.5,0.009950067718938907,-0.010818532028197159,0.01046620127324438,10,-0.019828742401032606,-0.0015062032253373215,0.0048009647570673945
2020-07-14,0.024183384880206805,0.011078371061233513,0.0055391855306167566,0.5,0.010177322867758111,-0.009362541127788226,0.013406370782667931,10,0.022768911910456158,0.0033387773368356967,0.004673033992022324
2020-07-15,0.021876467326337933,0.010616987550459736,0.005308493775229868,0.5,0.010329977063651546,-0.009362541127788226,0.013406370782667931,10,-0.004324320041744878,0.003589695101937207,0.004040251492959168
2020-07-16,0.03180386713009057,0.008631507589709209,0.004315753794854604,0.5,0.009868127143078186,-0.009362541127788226,0.013406370782667931,10,-0.012488151986459695,0.004037196084702099,0.003197428086319065
2020-07-17,0.014207602816673031,0.0051122547270257,0.00255612736351285,0.5,0.009192317777948168,-0.009362541127788226,0.013406370782667931,10,0.006254713440154047,0.0025136782689767047,0.0030281642213443984
2020-07-20,0.013082416160372274,0.004887217395765549,0.0024436086978827745,0.5,0.006490952807974911,-0.0034061012455366413,0.013406370782667931,10,0.005558326552525195,0.00606757424396287,0.0022806855093127744
2020-07-21,0.021557647139455925,0.004311529427891185,0.0021557647139455924,0.5,0.005158127688402109,-0.0034061012455366413,0.009082050740923053,10,-0.006727901405229053,0.0037221075558119933,0.003530442446323845
2020-07-22,0.026388430262993166,0.005277686052598633,0.0026388430262993165,0.5,0.004460164027839719,-0.0034061012455366413,0.0084069387471426,10,0.004068044726826203,0.0030551138213753327,0.00332240446165627
2020-07-23,-0.00815623402256623,0.006581993078282111,0.0032909965391410556,0.5,0.008036226550475345,-0.012319859824193036,0.0084069387471426,10,-0.018066941892932786,0.0012723621056440538,0.0026547790951730764
2020-07-24,-0.021271963016902817,0.008085780649207064,0.004042890324603532,0.5,0.0085905653904784,-0.012319859824193036,0.0084069387471426,10,0.0061294597695046305,-0.0005354403442171085,0.000989118962379798
